PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10007791.0,10007791.0,15092,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,5.0,20.0,5.0,55.0
10007791.0,10007791.0,15092,1.0,15.0,15.0,25.0,55.0,95.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15093,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,5.0,20.0,5.0,55.0
10007791.0,10007791.0,15093,1.0,15.0,15.0,25.0,55.0,95.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15329,1.0,60.0,60.0,85.0,69.0,87.0,2.0,3.0,8.0,14.0,2.0,71.0
10007791.0,10007791.0,15329,1.0,55.0,55.0,85.0,69.0,89.0,2.0,1.0,8.0,15.0,2.0,72.0
10007791.0,10007791.0,15329,1.0,55.0,55.0,95.0,57.0,90.0,5.0,3.0,3.0,5.0,4.0,81.0
10007791.0,10007791.0,15332,1.0,60.0,60.0,85.0,69.0,87.0,2.0,3.0,8.0,14.0,2.0,71.0
10007791.0,10007791.0,15332,1.0,55.0,55.0,85.0,69.0,89.0,2.0,1.0,8.0,15.0,2.0,72.0
10007791.0,10007791.0,15332,1.0,55.0,55.0,95.0,57.0,90.0,5.0,3.0,3.0,5.0,4.0,81.0
10007791.0,10007791.0,15391,1.0,35.0,35.0,55.0,65.0,90.0,20.0,0.0,0.0,15.0,5.0,55.0
10007791.0,10007791.0,15391,1.0,10.0,10.0,20.0,50.0,90.0,35.0,0.0,5.0,5.0,5.0,50.0
10007791.0,10007791.0,15392,1.0,35.0,35.0,55.0,65.0,90.0,20.0,0.0,0.0,15.0,5.0,55.0
10007791.0,10007791.0,15392,1.0,10.0,10.0,20.0,50.0,90.0,35.0,0.0,5.0,5.0,5.0,50.0
10007791.0,10007791.0,15396,1.0,55.0,55.0,100.0,58.0,81.0,14.0,11.0,7.0,11.0,2.0,55.0
10007791.0,10007791.0,15396,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15396,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15397,1.0,55.0,55.0,100.0,58.0,81.0,14.0,11.0,7.0,11.0,2.0,55.0
10007791.0,10007791.0,15397,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15397,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15399,1.0,55.0,55.0,100.0,58.0,81.0,14.0,11.0,7.0,11.0,2.0,55.0
10007791.0,10007791.0,15399,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15399,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15458,1.0,55.0,55.0,100.0,58.0,81.0,14.0,11.0,7.0,11.0,2.0,55.0
10007791.0,10007791.0,15458,1.0,35.0,35.0,55.0,65.0,85.0,25.0,5.0,0.0,5.0,10.0,60.0
10007791.0,10007791.0,15459,1.0,55.0,55.0,100.0,58.0,81.0,14.0,11.0,7.0,11.0,2.0,55.0
10007791.0,10007791.0,15459,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15459,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15460,1.0,35.0,35.0,55.0,65.0,85.0,25.0,5.0,0.0,5.0,10.0,60.0
10007791.0,10007791.0,15461,1.0,55.0,55.0,95.0,57.0,90.0,5.0,3.0,3.0,5.0,4.0,81.0
10007791.0,10007791.0,15461,1.0,35.0,35.0,55.0,65.0,85.0,25.0,5.0,0.0,5.0,10.0,60.0
10007791.0,10007791.0,15462,1.0,15.0,15.0,25.0,65.0,95.0,0.0,5.0,0.0,20.0,0.0,75.0
10007791.0,10007791.0,15462,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15462,1.0,45.0,45.0,65.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15463,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15464,1.0,15.0,15.0,25.0,65.0,95.0,0.0,5.0,0.0,20.0,0.0,75.0
10007791.0,10007791.0,15465,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15466,1.0,45.0,45.0,65.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15466,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15466,1.0,10.0,10.0,20.0,55.0,90.0,0.0,0.0,10.0,5.0,0.0,85.0
10007791.0,10007791.0,15467,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15468,1.0,35.0,35.0,55.0,65.0,85.0,25.0,5.0,0.0,5.0,10.0,60.0
10007791.0,10007791.0,15469,1.0,45.0,45.0,65.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15469,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15469,1.0,15.0,15.0,25.0,55.0,95.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15470,1.0,35.0,35.0,55.0,65.0,85.0,25.0,5.0,0.0,5.0,10.0,60.0
10007791.0,10007791.0,15471,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15472,1.0,110.0,110.0,195.0,57.0,89.0,20.0,2.0,6.0,14.0,3.0,55.0
10007791.0,10007791.0,15472,1.0,35.0,35.0,55.0,65.0,85.0,25.0,5.0,0.0,5.0,10.0,60.0
10007791.0,10007791.0,15473,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15474,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15474,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15475,1.0,40.0,40.0,60.0,70.0,100.0,10.0,0.0,0.0,20.0,0.0,65.0
10007791.0,10007791.0,15482,1.0,110.0,110.0,195.0,57.0,89.0,20.0,2.0,6.0,14.0,3.0,55.0
10007791.0,10007791.0,15482,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15482,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15483,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15484,1.0,110.0,110.0,195.0,57.0,89.0,20.0,2.0,6.0,14.0,3.0,55.0
10007791.0,10007791.0,15484,1.0,10.0,10.0,10.0,90.0,90.0,20.0,0.0,10.0,0.0,0.0,70.0
10007791.0,10007791.0,15484,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15485,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15486,1.0,10.0,10.0,20.0,55.0,90.0,0.0,0.0,10.0,5.0,0.0,85.0
10007791.0,10007791.0,15491,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15492,1.0,20.0,20.0,30.0,60.0,100.0,5.0,0.0,0.0,10.0,0.0,85.0
10007791.0,10007791.0,15495,1.0,55.0,55.0,85.0,69.0,89.0,2.0,1.0,8.0,15.0,2.0,72.0
10007792.0,10007792.0,UFA3CTHCTH12_QV85,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA3CTHCTH12_QV85,1.0,25.0,25.0,40.0,65.0,95.0,10.0,0.0,0.0,40.0,0.0,50.0
10007792.0,10007792.0,UFA3CTHEGL01_QQ3V,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3CTHEGL01_QQ3V,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA3CTHGOA01_VVC4,1.0,20.0,20.0,30.0,60.0,90.0,30.0,5.0,0.0,0.0,10.0,60.0
10007792.0,10007792.0,UFA3CTHGOA01_VVC4,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA3CTHHPS01_QVV5,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA3CTHHPS01_QVV5,1.0,30.0,30.0,55.0,55.0,90.0,25.0,0.0,5.0,10.0,5.0,55.0
10007792.0,10007792.0,UFA3DRAEGL01_W404,1.0,35.0,35.0,60.0,55.0,85.0,5.0,0.0,15.0,10.0,5.0,65.0
10007792.0,10007792.0,UFA3EGLEGL13_Q3W6,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3EGLEGL14_Q317,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3EGLEGL14_Q317,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3EGLEGLCC_QVH3,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3EGLSPA02_WQ34,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3EGLSPA02_WQ34,1.0,35.0,35.0,60.0,55.0,85.0,5.0,0.0,15.0,10.0,5.0,65.0
10007792.0,10007792.0,UFA3GOAGOA08_VL46,1.0,15.0,15.0,30.0,50.0,80.0,25.0,10.0,5.0,5.0,5.0,45.0
10007792.0,10007792.0,UFA3GOAGOA08_VL46,1.0,20.0,20.0,30.0,60.0,90.0,30.0,5.0,0.0,0.0,10.0,60.0
10007792.0,10007792.0,UFA3HPSCTH02_VV56,1.0,30.0,30.0,55.0,55.0,90.0,25.0,0.0,5.0,10.0,5.0,55.0
10007792.0,10007792.0,UFA3HPSCTH02_VV56,1.0,25.0,25.0,40.0,65.0,95.0,10.0,0.0,0.0,40.0,0.0,50.0
10007792.0,10007792.0,UFA3HPSCTH04_QV83,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA3HPSCTH04_QV83,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA3HPSEGL02_QV33,1.0,175.0,175.0,285.0,62.0,85.0,15.0,3.0,6.0,10.0,6.0,60.0
10007792.0,10007792.0,UFA3HPSEGL02_QV33,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA3HPSGOA01_VV16,1.0,215.0,215.0,335.0,64.0,88.0,17.0,3.0,4.0,13.0,5.0,58.0
10007792.0,10007792.0,UFA3HPSGOA01_VV16,1.0,20.0,20.0,30.0,60.0,90.0,30.0,5.0,0.0,0.0,10.0,60.0
10007792.0,10007792.0,UFA3HPSGOACA_LL28,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA3HPSGOACA_LL28,1.0,95.0,95.0,145.0,65.0,89.0,14.0,0.0,2.0,14.0,9.0,61.0
10007792.0,10007792.0,UFA3HPSGOACB_V124,1.0,215.0,215.0,335.0,64.0,88.0,17.0,3.0,4.0,13.0,5.0,58.0
10007792.0,10007792.0,UFA3HPSGOACB_V124,1.0,95.0,95.0,145.0,65.0,89.0,14.0,0.0,2.0,14.0,9.0,61.0
10007792.0,10007792.0,UFA3HPSHPS03_LLH2,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFA3HPSHPS03_LLH2,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA3HPSHPS07_VL53,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFA3HPSHPS07_VL53,1.0,30.0,30.0,55.0,55.0,90.0,25.0,0.0,5.0,10.0,5.0,55.0
10007792.0,10007792.0,UFA3HPSHPS09_VL52,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA3HPSHPS09_VL52,1.0,30.0,30.0,55.0,55.0,90.0,25.0,0.0,5.0,10.0,5.0,55.0
10007792.0,10007792.0,UFA3HPSHPS18_V500,1.0,30.0,30.0,55.0,55.0,90.0,25.0,0.0,5.0,10.0,5.0,55.0
10007792.0,10007792.0,UFA3HPSHPS29_L3L6,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFA3HPSHPS29_L3L6,1.0,15.0,15.0,30.0,50.0,80.0,25.0,10.0,5.0,5.0,5.0,45.0
10007792.0,10007792.0,UFA3HPSHPS30_L600,1.0,15.0,15.0,30.0,50.0,80.0,25.0,10.0,5.0,5.0,5.0,45.0
10007792.0,10007792.0,UFA3HPSHPS33_VV31,1.0,215.0,215.0,335.0,64.0,88.0,17.0,3.0,4.0,13.0,5.0,58.0
10007792.0,10007792.0,UFA3HPSHPS33_VV31,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA3HPSHPS34_LM39,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFA3HPSHPSCJ_VLF2,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA3HPSHPSCJ_VLF2,1.0,215.0,215.0,335.0,64.0,88.0,17.0,3.0,4.0,13.0,5.0,58.0
10007792.0,10007792.0,UFA3HPSHPSCK_L254,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA3HPSSBECA_V120,1.0,25.0,25.0,40.0,65.0,90.0,5.0,0.0,5.0,15.0,5.0,70.0
10007792.0,10007792.0,UFA3HPSSBECA_V120,1.0,215.0,215.0,335.0,64.0,88.0,17.0,3.0,4.0,13.0,5.0,58.0
10007792.0,10007792.0,UFA3HPSSPA01_WW42,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA3HPSSPA01_WW42,1.0,35.0,35.0,60.0,55.0,85.0,5.0,0.0,15.0,10.0,5.0,65.0
10007792.0,10007792.0,UFA3HPSVCU02_VW31,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA3IAIIAI06_T604,1.0,10.0,10.0,15.0,65.0,70.0,0.0,10.0,20.0,15.0,0.0,55.0
10007792.0,10007792.0,UFA3SMLEGL01_QV36,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA4CTHSML07_QR05,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4CTHSML07_QR05,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA4EGLSML11_WR07,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4HPSSML32_LR01,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA4HPSSML32_LR01,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4HPSSML34_VR04,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4HPSSML34_VR04,1.0,30.0,30.0,55.0,55.0,90.0,25.0,0.0,5.0,10.0,5.0,55.0
10007792.0,10007792.0,UFA4HPSSML35_LR02,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA4HPSSML35_LR02,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4HPSSML36_LR03,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFA4HPSSML36_LR03,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4HPSSML37_VR39,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4HPSSML37_VR39,1.0,15.0,15.0,30.0,55.0,80.0,5.0,5.0,15.0,15.0,5.0,60.0
10007792.0,10007792.0,UFA4IAIHPS01_T606,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFA4IAIHPS01_T606,1.0,10.0,10.0,15.0,65.0,70.0,0.0,10.0,20.0,15.0,0.0,55.0
10007792.0,10007792.0,UFA4SBESML01_NN13,1.0,15.0,15.0,25.0,75.0,100.0,5.0,0.0,0.0,10.0,0.0,80.0
10007792.0,10007792.0,UFA4SBESML01_NN13,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4SMLCTH03_RT61,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFA4SMLCTH03_RT61,1.0,40.0,40.0,60.0,60.0,80.0,25.0,5.0,10.0,10.0,5.0,45.0
10007792.0,10007792.0,UFA4SMLIAI06_RT60,1.0,10.0,10.0,15.0,65.0,70.0,0.0,10.0,20.0,15.0,0.0,55.0
10007792.0,10007792.0,UFA4SMLIAI06_RT60,1.0,100.0,100.0,150.0,69.0,90.0,13.0,0.0,6.0,11.0,4.0,66.0
10007792.0,10007792.0,UFE3LAWSBECA_NM00,1.0,125.0,125.0,210.0,60.0,90.0,18.0,1.0,5.0,12.0,5.0,60.0
10007792.0,10007792.0,UFE3LAWSBECA_NM00,1.0,25.0,25.0,40.0,65.0,90.0,5.0,0.0,5.0,15.0,5.0,70.0
10007792.0,10007792.0,UFF3CA_Y003,1.0,65.0,65.0,105.0,64.0,90.0,15.0,0.0,3.0,12.0,7.0,63.0
10007792.0,10007792.0,UFL2LAWLAW01_M106,1.0,125.0,125.0,210.0,60.0,90.0,18.0,1.0,5.0,12.0,5.0,60.0
10007792.0,10007792.0,UFL3LAWSBECA_M111,1.0,125.0,125.0,210.0,60.0,90.0,18.0,1.0,5.0,12.0,5.0,60.0
10007792.0,10007792.0,UFL3LAWSBECA_M111,1.0,25.0,25.0,40.0,65.0,90.0,5.0,0.0,5.0,15.0,5.0,70.0
10007792.0,10007792.0,UFL4LAWLAW06_M120,1.0,125.0,125.0,210.0,60.0,90.0,18.0,1.0,5.0,12.0,5.0,60.0
10007792.0,10007792.0,UFL4LAWLAW10_M127,1.0,125.0,125.0,210.0,60.0,90.0,18.0,1.0,5.0,12.0,5.0,60.0
10007792.0,10007792.0,UFN3CSMCSMCG_H803,1.0,15.0,15.0,15.0,80.0,85.0,0.0,0.0,10.0,10.0,10.0,75.0
10007792.0,10007792.0,UFN3ECSECS01_HN12,1.0,10.0,10.0,15.0,75.0,70.0,0.0,10.0,10.0,0.0,10.0,70.0
10007792.0,10007792.0,UFN3ECSECS05_H705,1.0,10.0,10.0,15.0,75.0,70.0,0.0,10.0,10.0,0.0,10.0,70.0
10007792.0,10007792.0,UFN3ECSECS06_H101,1.0,10.0,10.0,15.0,75.0,70.0,0.0,10.0,10.0,0.0,10.0,70.0
10007792.0,10007792.0,UFN3ECSECS08_H200,1.0,15.0,15.0,25.0,65.0,95.0,15.0,0.0,0.0,0.0,5.0,80.0
10007792.0,10007792.0,UFN3ECSECS10_H610,1.0,35.0,35.0,45.0,75.0,80.0,5.0,5.0,10.0,10.0,5.0,65.0
10007792.0,10007792.0,UFS3BIOBIOCC_C182,1.0,10.0,10.0,20.0,55.0,95.0,35.0,0.0,0.0,0.0,5.0,60.0
10007792.0,10007792.0,UFS3BIOGOACB_BCL0,1.0,130.0,130.0,185.0,72.0,88.0,22.0,0.0,8.0,15.0,4.0,51.0
10007792.0,10007792.0,UFS3BIOGOACB_BCL0,1.0,95.0,95.0,145.0,65.0,89.0,14.0,0.0,2.0,14.0,9.0,61.0
10007792.0,10007792.0,UFS3CHEBIO01_CF71,1.0,50.0,50.0,100.0,55.0,90.0,30.0,0.0,10.0,15.0,5.0,45.0
10007792.0,10007792.0,UFS3CSMCSMCC_F644,1.0,20.0,20.0,25.0,75.0,90.0,35.0,5.0,5.0,15.0,0.0,40.0
10007792.0,10007792.0,UFS3CSMCSMCG_F617,1.0,20.0,20.0,25.0,75.0,90.0,35.0,5.0,5.0,15.0,0.0,40.0
10007792.0,10007792.0,UFS3CSMCSMCH_F756,1.0,20.0,20.0,25.0,75.0,90.0,35.0,5.0,5.0,15.0,0.0,40.0
10007792.0,10007792.0,UFS3ECSECS16_GG16,1.0,40.0,40.0,55.0,75.0,90.0,5.0,5.0,5.0,5.0,5.0,85.0
10007792.0,10007792.0,UFS3ECSECSCA_H222,1.0,15.0,15.0,15.0,80.0,85.0,0.0,0.0,10.0,10.0,10.0,75.0
10007792.0,10007792.0,UFS3EMSEMS05_B140,1.0,70.0,70.0,120.0,60.0,90.0,43.0,0.0,5.0,13.0,5.0,34.0
10007792.0,10007792.0,UFS3EMSSHS01_BC03,1.0,70.0,70.0,120.0,60.0,90.0,43.0,0.0,5.0,13.0,5.0,34.0
10007792.0,10007792.0,UFS3EMSSHS01_BC03,1.0,40.0,40.0,70.0,60.0,85.0,20.0,0.0,5.0,10.0,10.0,55.0
10007792.0,10007792.0,UFS3GOACSMCB_FF86,1.0,90.0,90.0,115.0,78.0,93.0,18.0,1.0,2.0,14.0,3.0,62.0
10007792.0,10007792.0,UFS3GOACSMCB_FF86,1.0,20.0,20.0,25.0,75.0,90.0,35.0,5.0,5.0,15.0,0.0,40.0
10007792.0,10007792.0,UFS3GOACSMCC_CF21,1.0,15.0,15.0,15.0,80.0,85.0,0.0,0.0,10.0,10.0,10.0,75.0
10007792.0,10007792.0,UFS3GOACSMCC_CF21,1.0,20.0,20.0,25.0,75.0,90.0,35.0,5.0,5.0,15.0,0.0,40.0
10007792.0,10007792.0,UFS3HPSHPS01_L303,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFS3HPSHPS06_F420,1.0,20.0,20.0,30.0,60.0,90.0,30.0,5.0,0.0,0.0,10.0,60.0
10007792.0,10007792.0,UFS3HPSHPS07_L308,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFS3HPSHPS08_M902,1.0,30.0,30.0,45.0,60.0,90.0,5.0,5.0,0.0,10.0,5.0,75.0
10007792.0,10007792.0,UFS3HPSSBECA_LL33,1.0,150.0,150.0,240.0,63.0,89.0,15.0,5.0,3.0,14.0,3.0,61.0
10007792.0,10007792.0,UFS3HPSSBECA_LL33,1.0,25.0,25.0,40.0,65.0,90.0,5.0,0.0,5.0,15.0,5.0,70.0
10007792.0,10007792.0,UFS3MASMAS15_GG18,1.0,150.0,150.0,210.0,73.0,91.0,14.0,2.0,3.0,14.0,5.0,62.0
10007792.0,10007792.0,UFS3MASMAS15_GG18,1.0,40.0,40.0,55.0,75.0,90.0,5.0,5.0,5.0,5.0,5.0,85.0
10007792.0,10007792.0,UFS3MASPHY02_FG31,1.0,95.0,95.0,110.0,83.0,92.0,17.0,3.0,2.0,8.0,2.0,67.0
10007792.0,10007792.0,UFS3MASPHY02_FG31,1.0,150.0,150.0,210.0,73.0,91.0,14.0,2.0,3.0,14.0,5.0,62.0
10007792.0,10007792.0,UFS3MASSBE01_G1N2,1.0,150.0,150.0,210.0,73.0,91.0,14.0,2.0,3.0,14.0,5.0,62.0
10007792.0,10007792.0,UFS3MASSBE01_G1N2,1.0,25.0,25.0,40.0,65.0,90.0,5.0,0.0,5.0,15.0,5.0,70.0
10007792.0,10007792.0,UFS3MASSBE02_G1N4,1.0,150.0,150.0,210.0,73.0,91.0,14.0,2.0,3.0,14.0,5.0,62.0
10007792.0,10007792.0,UFS3MASSBE02_G1N4,1.0,30.0,30.0,45.0,65.0,95.0,10.0,0.0,5.0,10.0,5.0,70.0
10007792.0,10007792.0,UFS3NSCNSC01_CGF0,1.0,20.0,20.0,25.0,65.0,90.0,10.0,0.0,5.0,5.0,5.0,70.0
10007792.0,10007792.0,UFS3PSYPSY04_C8C6,1.0,40.0,40.0,70.0,60.0,85.0,20.0,0.0,5.0,10.0,10.0,55.0
10007792.0,10007792.0,UFS3PSYPSY04_C8C6,1.0,85.0,85.0,150.0,57.0,91.0,17.0,1.0,5.0,14.0,4.0,60.0
10007792.0,10007792.0,UFS3SBEGOACA_N116,1.0,15.0,15.0,25.0,75.0,100.0,5.0,0.0,0.0,10.0,0.0,80.0
10007792.0,10007792.0,UFS3SBEGOACA_N116,1.0,90.0,90.0,115.0,78.0,93.0,18.0,1.0,2.0,14.0,3.0,62.0
10007792.0,10007792.0,UFS3SBESBE04_L190,1.0,210.0,210.0,305.0,68.0,95.0,9.0,1.0,3.0,17.0,2.0,68.0
10007792.0,10007792.0,UFS3SBESBE07_NN41,1.0,30.0,30.0,45.0,65.0,95.0,10.0,0.0,5.0,10.0,5.0,70.0
10007792.0,10007792.0,UFS3SBESBE08_N2N5,1.0,25.0,25.0,40.0,65.0,90.0,5.0,0.0,5.0,15.0,5.0,70.0
10007792.0,10007792.0,UFS3SBESBE11_N300,1.0,15.0,15.0,25.0,75.0,100.0,5.0,0.0,0.0,10.0,0.0,80.0
10007792.0,10007792.0,UFS3SHSSHS02_B400,1.0,85.0,85.0,125.0,68.0,90.0,32.0,1.0,3.0,15.0,6.0,43.0
10007792.0,10007792.0,UFX4BIOBIO01_C103,1.0,50.0,50.0,100.0,55.0,90.0,30.0,0.0,10.0,15.0,5.0,45.0
10007792.0,10007792.0,UFX4BIOBIO02_C738,1.0,20.0,20.0,30.0,65.0,85.0,20.0,0.0,15.0,5.0,0.0,60.0
